path,label
Garbage classification resized/glass/glass499.jpg,glass
Garbage classification resized/cardboard/cardboard_519.jpg,cardboard
Garbage classification resized/trash/trash_465.jpg,trash
Garbage classification resized/plastic/plastic_15_aug_1.jpg,plastic
Garbage classification resized/paper/paper_10_aug_0.jpg,paper
Garbage classification resized/metal/metal_20.jpg,metal
Garbage classification resized/paper/paper76.jpg,paper
Garbage classification resized/cardboard/cardboard_22.jpg,cardboard
Garbage classification resized/trash/trash136.jpg,trash
Garbage classification resized/paper/paper517.jpg,paper
Garbage classification resized/paper/paper_27_aug_3.jpg,paper
Garbage classification resized/paper/paper_26.jpeg,paper
Garbage classification resized/cardboard/cardboard_40_aug_1.jpg,cardboard
Garbage classification resized/glass/glass218.jpg,glass
Garbage classification resized/plastic/plastic111.jpg,plastic
Garbage classification resized/plastic/plastic_25_aug_3.jpg,plastic
Garbage classification resized/glass/glass414.jpg,glass
Garbage classification resized/metal/metal53.jpg,metal
Garbage classification resized/paper/paper241.jpg,paper
Garbage classification resized/glass/glass109.jpg,glass
Garbage classification resized/glass/glass_49_aug_0.jpg,glass
Garbage classification resized/trash/trash19.jpg,trash
Garbage classification resized/glass/glass_16_aug_2.jpg,glass
Garbage classification resized/glass/glass_14_aug_0.jpg,glass
Garbage classification resized/cardboard/cardboard353.jpg,cardboard
Garbage classification resized/paper/paper_46.jpg,paper
Garbage classification resized/paper/paper379.jpg,paper
Garbage classification resized/paper/paper_1_aug_2.jpg,paper
Garbage classification resized/trash/trash_31_aug_3.jpg,trash
Garbage classification resized/plastic/plastic415.jpg,plastic
Garbage classification resized/metal/metal_34_aug_1.jpg,metal
Garbage classification resized/metal/metal62.jpg,metal
Garbage classification resized/glass/glass88.jpg,glass
Garbage classification resized/paper/paper551.jpg,paper
Garbage classification resized/cardboard/cardboard42.jpg,cardboard
Garbage classification resized/paper/paper36.jpg,paper
Garbage classification resized/cardboard/cardboard_502.jpg,cardboard
Garbage classification resized/trash/trash44.jpg,trash
Garbage classification resized/glass/glass_43_aug_0.jpg,glass
Garbage classification resized/cardboard/cardboard_2.jpg,cardboard
Garbage classification resized/trash/trash_36_aug_2.jpg,trash
Garbage classification resized/metal/metal_506.jpg,metal
Garbage classification resized/glass/glass_560.jpg,glass
Garbage classification resized/glass/glass_29_aug_1.jpg,glass
Garbage classification resized/cardboard/cardboard136.jpg,cardboard
Garbage classification resized/plastic/plastic_0_aug_3.jpg,plastic
Garbage classification resized/plastic/plastic227.jpg,plastic
Garbage classification resized/metal/metal_27.jpg,metal
Garbage classification resized/metal/metal341.jpg,metal
Garbage classification resized/paper/paper_24.jpg,paper
Garbage classification resized/paper/paper471.jpg,paper
Garbage classification resized/cardboard/cardboard343.jpg,cardboard
Garbage classification resized/cardboard/cardboard_467.jpg,cardboard
Garbage classification resized/glass/glass_45.jpg,glass
Garbage classification resized/paper/paper566.jpg,paper
Garbage classification resized/metal/metal_7_aug_0.jpg,metal
Garbage classification resized/metal/metal145.jpg,metal
Garbage classification resized/trash/trash_178.jpg,trash
Garbage classification resized/cardboard/cardboard_10_aug_1.jpg,cardboard
Garbage classification resized/paper/paper_35.jpg,paper
Garbage classification resized/plastic/plastic_4_aug_2.jpg,plastic
Garbage classification resized/trash/trash_497.jpg,trash
Garbage classification resized/trash/trash_16_aug_2.jpg,trash
Garbage classification resized/plastic/plastic250.jpg,plastic
Garbage classification resized/cardboard/cardboard274.jpg,cardboard
Garbage classification resized/paper/paper388.jpg,paper
Garbage classification resized/plastic/plastic255.jpg,plastic
Garbage classification resized/plastic/plastic50.jpg,plastic
Garbage classification resized/trash/trash_335.jpg,trash
Garbage classification resized/plastic/plastic394.jpg,plastic
Garbage classification resized/paper/paper428.jpg,paper
Garbage classification resized/metal/metal_0_aug_0.jpg,metal
Garbage classification resized/plastic/plastic219.jpg,plastic
Garbage classification resized/glass/glass_48.png,glass
Garbage classification resized/cardboard/cardboard216.jpg,cardboard
Garbage classification resized/metal/metal352.jpg,metal
Garbage classification resized/cardboard/cardboard_3.jpg,cardboard
Garbage classification resized/glass/glass_14_aug_1.jpg,glass
Garbage classification resized/plastic/plastic_44_aug_3.jpg,plastic
Garbage classification resized/plastic/plastic_38.jpg,plastic
Garbage classification resized/plastic/plastic370.jpg,plastic
Garbage classification resized/cardboard/cardboard_0_aug_0.jpg,cardboard
Garbage classification resized/trash/trash_401.jpg,trash
Garbage classification resized/plastic/plastic_9_aug_1.jpg,plastic
Garbage classification resized/metal/metal332.jpg,metal
Garbage classification resized/glass/glass_28_aug_0.jpg,glass
Garbage classification resized/plastic/plastic_482.jpg,plastic
Garbage classification resized/metal/metal222.jpg,metal
Garbage classification resized/metal/metal_15.jpg,metal
Garbage classification resized/paper/paper_24_aug_3.jpg,paper
Garbage classification resized/cardboard/cardboard_31_aug_2.jpg,cardboard
Garbage classification resized/trash/trash_174.jpg,trash
Garbage classification resized/cardboard/cardboard_505.jpg,cardboard
Garbage classification resized/glass/glass_4_aug_3.jpg,glass
Garbage classification resized/cardboard/cardboard93.jpg,cardboard
Garbage classification resized/glass/glass379.jpg,glass
Garbage classification resized/plastic/plastic445.jpg,plastic
Garbage classification resized/cardboard/cardboard27.jpg,cardboard
Garbage classification resized/paper/paper_32_aug_3.jpg,paper
Garbage classification resized/plastic/plastic341.jpg,plastic
Garbage classification resized/metal/metal_459.jpg,metal
Garbage classification resized/plastic/plastic123.jpg,plastic
Garbage classification resized/paper/paper106.jpg,paper
Garbage classification resized/cardboard/cardboard268.jpg,cardboard
Garbage classification resized/plastic/plastic124.jpg,plastic
Garbage classification resized/glass/glass51.jpg,glass
Garbage classification resized/cardboard/cardboard_35_aug_3.jpg,cardboard
Garbage classification resized/plastic/plastic135.jpg,plastic
Garbage classification resized/paper/paper171.jpg,paper
Garbage classification resized/metal/metal305.jpg,metal
Garbage classification resized/glass/glass11.jpg,glass
Garbage classification resized/plastic/plastic211.jpg,plastic
Garbage classification resized/cardboard/cardboard_28_aug_3.jpg,cardboard
Garbage classification resized/cardboard/cardboard_39_aug_2.jpg,cardboard
Garbage classification resized/paper/paper_31_aug_3.jpg,paper
Garbage classification resized/plastic/plastic8.jpg,plastic
Garbage classification resized/cardboard/cardboard_43_aug_3.jpg,cardboard
Garbage classification resized/cardboard/cardboard102.jpg,cardboard
Garbage classification resized/cardboard/cardboard293.jpg,cardboard
Garbage classification resized/cardboard/cardboard_48_aug_2.jpg,cardboard
Garbage classification resized/glass/glass446.jpg,glass
Garbage classification resized/glass/glass_6_aug_1.jpg,glass
Garbage classification resized/paper/paper_21_aug_1.jpg,paper
Garbage classification resized/cardboard/cardboard_37_aug_0.jpg,cardboard
Garbage classification resized/trash/trash_16_aug_1.jpg,trash
Garbage classification resized/plastic/plastic197.jpg,plastic
Garbage classification resized/cardboard/cardboard_29_aug_1.jpg,cardboard
Garbage classification resized/cardboard/cardboard_564.jpg,cardboard
Garbage classification resized/glass/glass219.jpg,glass
Garbage classification resized/paper/paper455.jpg,paper
Garbage classification resized/metal/metal7.jpg,metal
Garbage classification resized/metal/metal_29.jpg,metal
Garbage classification resized/paper/paper_18_aug_2.jpg,paper
Garbage classification resized/paper/paper_28_aug_0.jpg,paper
Garbage classification resized/trash/trash_15.jpg,trash
Garbage classification resized/glass/glass_524.jpg,glass
Garbage classification resized/trash/trash_33.jpg,trash
Garbage classification resized/trash/trash_487.jpg,trash
Garbage classification resized/metal/metal_5_aug_0.jpg,metal
Garbage classification resized/cardboard/cardboard_472.jpg,cardboard
Garbage classification resized/trash/trash96.jpg,trash
Garbage classification resized/metal/metal_24.jpg,metal
Garbage classification resized/trash/trash_325.jpg,trash
Garbage classification resized/paper/paper158.jpg,paper
Garbage classification resized/plastic/plastic181.jpg,plastic
Garbage classification resized/glass/glass285.jpg,glass
Garbage classification resized/glass/glass76.jpg,glass
Garbage classification resized/paper/paper_22.jpeg,paper
Garbage classification resized/trash/trash94.jpg,trash
Garbage classification resized/trash/trash92.jpg,trash
Garbage classification resized/paper/paper469.jpg,paper
Garbage classification resized/trash/trash_378.jpg,trash
Garbage classification resized/paper/paper_15_aug_2.jpg,paper
Garbage classification resized/trash/trash_514.jpg,trash
Garbage classification resized/metal/metal_39_aug_3.jpg,metal
Garbage classification resized/glass/glass_11_aug_3.jpg,glass
Garbage classification resized/metal/metal344.jpg,metal
Garbage classification resized/metal/metal79.jpg,metal
Garbage classification resized/glass/glass6.jpg,glass
Garbage classification resized/glass/glass156.jpg,glass
Garbage classification resized/cardboard/cardboard356.jpg,cardboard
Garbage classification resized/cardboard/cardboard_573.jpg,cardboard
Garbage classification resized/glass/glass456.jpg,glass
Garbage classification resized/paper/paper1.jpg,paper
Garbage classification resized/metal/metal_26_aug_3.jpg,metal
Garbage classification resized/paper/paper509.jpg,paper
Garbage classification resized/cardboard/cardboard223.jpg,cardboard
Garbage classification resized/trash/trash_494.jpg,trash
Garbage classification resized/paper/paper_36.jpg,paper
Garbage classification resized/plastic/plastic30.jpg,plastic
Garbage classification resized/trash/trash85.jpg,trash
Garbage classification resized/glass/glass494.jpg,glass
Garbage classification resized/cardboard/cardboard358.jpg,cardboard
Garbage classification resized/cardboard/cardboard198.jpg,cardboard
Garbage classification resized/plastic/plastic410.jpg,plastic
Garbage classification resized/paper/paper_42_aug_3.jpg,paper
Garbage classification resized/paper/paper343.jpg,paper
Garbage classification resized/metal/metal_37_aug_3.jpg,metal
Garbage classification resized/trash/trash_21_aug_3.jpg,trash
Garbage classification resized/trash/trash_305.jpg,trash
Garbage classification resized/paper/paper_4_aug_0.jpg,paper
Garbage classification resized/glass/glass_592.jpg,glass
Garbage classification resized/cardboard/cardboard184.jpg,cardboard
Garbage classification resized/trash/trash_400.jpg,trash
Garbage classification resized/glass/glass83.jpg,glass
Garbage classification resized/plastic/plastic217.jpg,plastic
Garbage classification resized/paper/paper133.jpg,paper
Garbage classification resized/plastic/plastic60.jpg,plastic
Garbage classification resized/plastic/plastic22.jpg,plastic
Garbage classification resized/cardboard/cardboard_34.jpg,cardboard
Garbage classification resized/plastic/plastic_26_aug_1.jpg,plastic
Garbage classification resized/trash/trash_35_aug_3.jpg,trash
Garbage classification resized/glass/glass_571.jpg,glass
Garbage classification resized/metal/metal_24_aug_1.jpg,metal
Garbage classification resized/glass/glass365.jpg,glass
Garbage classification resized/glass/glass_583.jpg,glass
Garbage classification resized/cardboard/cardboard_568.jpg,cardboard
Garbage classification resized/plastic/plastic141.jpg,plastic
Garbage classification resized/paper/paper280.jpg,paper
Garbage classification resized/plastic/plastic_4_aug_3.jpg,plastic
Garbage classification resized/glass/glass_12.jpg,glass
Garbage classification resized/glass/glass89.jpg,glass
Garbage classification resized/metal/metal_576.jpg,metal
Garbage classification resized/glass/glass_509.jpg,glass
Garbage classification resized/paper/paper_21_aug_0.jpg,paper
Garbage classification resized/paper/paper414.jpg,paper
Garbage classification resized/metal/metal338.jpg,metal
Garbage classification resized/plastic/plastic380.jpg,plastic
Garbage classification resized/paper/paper438.jpg,paper
Garbage classification resized/plastic/plastic_15_aug_0.jpg,plastic
